;Arpes occ;Arpes tot
-10.71328125;2.80674967144188E-07;3.86159007687564E-07
-10.7109375;2.72269394978767E-07;3.73497056102194E-07
-10.70859375;2.63943685410684E-07;3.60990323441641E-07
-10.70625;2.55702474866891E-07;3.48645701044798E-07
-10.70390625;2.47550361711498E-07;3.3647000606147E-07
-10.7015625;2.39491897837079E-07;3.24469964247318E-07
-10.69921875;2.31531591143966E-07;3.12652215289183E-07
-10.696875;2.23673900124911E-07;3.01023306363503E-07
-10.69453125;2.15923231205912E-07;2.8958968519233E-07
-10.6921875;2.08283938636668E-07;2.78357701818417E-07
-10.68984375;2.00760318263336E-07;2.67333599688109E-07
-10.6875;1.93356611446127E-07;2.56523521545239E-07
-10.68515625;1.86076994850642E-07;2.45933491500087E-07
-10.6828125;1.78925584633301E-07;2.35569426868396E-07
-10.68046875;1.71906432403307E-07;2.25437127042821E-07
-10.678125;1.65023519757845E-07;2.15542268122926E-07
-10.67578125;1.58280761453571E-07;2.0589040874648E-07
-10.6734375;1.51681997408768E-07;1.96486973889048E-07
-10.67109375;1.45230997056405E-07;1.87337266867049E-07
-10.66875;1.3893145175307E-07;1.78446455996141E-07
-10.66640625;1.32786974526462E-07;1.69819572890592E-07
-10.6640625;1.26801099824142E-07;1.61461514407942E-07
-10.66171875;1.20977279332887E-07;1.53377036237183E-07
-10.659375;1.15318880728877E-07;1.4557075137298E-07
-10.65703125;1.09829186945564E-07;1.38047128142577E-07
-10.6546875;1.04511391382621E-07;1.30810483248368E-07
-10.65234375;9.93685989813052E-08;0.0000001238649865716
-10.65;9.4403824985898E-08;1.17214656711596E-07
-10.64765625;8.96199891456491E-08;1.10863351864289E-07
-10.6453125;8.50199188796549E-08;1.04814778306634E-07
-10.64296875;8.06063437091102E-08;9.90724803235647E-08
-10.640625;7.6381897249664E-08;9.36398421411062E-08
-10.63828125;7.23491131997668E-08;8.85200855642918E-08
-10.6359375;6.8510424579155E-08;8.37162664363348E-08
-10.63359375;6.4868162802593E-08;7.92312740281595E-08
-10.63125;6.14245546117513E-08;7.50678283966005E-08
-10.62890625;5.81817248985766E-08;7.12284837255477E-08
-10.6265625;5.51416895701677E-08;6.77156168380504E-08
-10.62421875;5.23063595350986E-08;6.45314366966992E-08
-10.621875;4.9677537876275E-08;6.16779772521904E-08
-10.61953125;4.7256916701528E-08;5.91570953941975E-08
-10.6171875;4.50460799254119E-08;5.69704753755349E-08
-10.61484375;4.30464980793546E-08;5.51196184876737E-08
-10.6125;4.12595321377278E-08;5.36058532006467E-08
-10.61015625;3.96864291576563E-08;5.24303279597724E-08
-10.6078125;3.8328321209569E-08;5.15940075481825E-08
-10.60546875;3.71862285049722E-08;5.10976805086437E-08
-10.603125;3.62610548351271E-08;5.09419530086448E-08
-10.60078125;3.55535884237024E-08;5.11272498852024E-08
-10.5984375;3.50645028781675E-08;5.16538155036143E-08
-10.59609375;3.47943527727605E-08;5.25217082281648E-08
-10.59375;3.47435775686272E-08;5.37308081933607E-08
-10.59140625;3.49124998386639E-08;5.52808139448127E-08
-10.5890625;3.53013225284422E-08;5.71712367876623E-08
-10.58671875;3.59101331293829E-08;5.94014115009963E-08
-10.584375;3.67388993172912E-08;6.19704879091195E-08
-10.58203125;3.77874721718514E-08;6.4877435217217E-08
-10.5796875;3.90555844372076E-08;6.8121042920936E-08
-10.57734375;4.05428506444779E-08;7.16999181828512E-08
-10.575;4.22487672282651E-08;7.5612488458716E-08
-10.57265625;4.41727129263433E-08;7.98570021139129E-08
-10.5703125;4.63139502468804E-08;8.44315316184533E-08
-10.56796875;4.86716221700274E-08;8.93339667986182E-08
-10.565625;5.1244756885912E-08;9.45620261207125E-08
-10.56328125;5.40322659489619E-08;1.00113250949473E-07
-10.5609375;5.70329436546856E-08;1.05985007262351E-07
-10.55859375;6.02454708131279E-08;1.12174491578299E-07
-10.55625;6.36684113507105E-08;1.18678723782736E-07
-10.55390625;6.7300216706521E-08;1.2549455789338E-07
-10.5515625;7.11392249660679E-08;1.32618679835684E-07
-10.54921875;7.51836596493811E-08;1.40047604532094E-07
-10.546875;7.94316351470087E-08;1.4777768597017E-07
-10.54453125;8.38811535682697E-08;1.55805113531069E-07
-10.5421875;8.85301068897153E-08;1.64125915353947E-07
-10.53984375;9.33762802192785E-08;1.72735961684912E-07
-10.5375;9.84173480261717E-08;1.81630961713571E-07
-10.53515625;1.03650880436566E-07;1.90806473804152E-07
-10.5328125;1.09074341955658E-07;2.0025790330513E-07
-10.53046875;1.14685091520787E-07;2.09980501186057E-07
-10.528125;1.2048038730375E-07;2.19969375516987E-07
-10.52578125;1.26457384533421E-07;2.30219485985059E-07
-10.5234375;1.32613139245586E-07;2.40725650072209E-07
-10.52109375;1.38944609247227E-07;2.51482546718849E-07
-10.51875;1.45448655111268E-07;2.62484715666852E-07
-10.51640625;1.52122041253853E-07;2.73726561469873E-07
-10.5140625;1.58961439702968E-07;2.85202358728513E-07
-10.51171875;1.6596343037828E-07;2.96906253932089E-07
-10.509375;1.73124501540867E-07;3.08832263958204E-07
-10.50703125;1.80441055014225E-07;3.20974287882757E-07
-10.5046875;1.87909405174748E-07;3.33326103237594E-07
-10.50234375;1.95525781189342E-07;3.45881370640715E-07
-10.5;2.03286331074403E-07;3.58633640999853E-07
-10.49765625;2.11187120305962E-07;3.71576351089313E-07
-10.4953125;2.19224136441891E-07;3.84702834590176E-07
-10.49296875;2.27393291672363E-07;3.98006324019296E-07
-10.490625;2.35690420789313E-07;4.11479948528066E-07
-10.48828125;2.44111289614053E-07;4.25116745574899E-07
-10.4859375;2.52651591782403E-07;4.3890965965573E-07
-10.48359375;2.6130695314807E-07;4.52851547084133E-07
-10.48125;2.70072935942088E-07;4.66935181165998E-07
-10.47890625;2.78945036065052E-07;4.81153251186772E-07
-10.4765625;2.87918691268158E-07;4.95498374010446E-07
-10.47421875;2.96989279716074E-07;5.09963092397862E-07
-10.471875;3.0615212267573E-07;5.24539877207068E-07
-10.46953125;3.15402489680896E-07;5.39221139193207E-07
-10.4671875;3.24735597808576E-07;5.53999225571617E-07
-10.46484375;3.34146615766279E-07;5.68866426558294E-07
-10.4625;3.43630666942703E-07;5.83814982263224E-07
-10.46015625;3.53182830943462E-07;5.98837081506824E-07
-10.4578125;3.6279814495195E-07;6.13924867894827E-07
-10.45546875;3.72471610660523E-07;6.29070448081738E-07
-10.453125;3.82198192538306E-07;6.44265891054787E-07
-10.45078125;3.91972821506591E-07;6.59503231120944E-07
-10.4484375;4.01790400213337E-07;6.74774479637145E-07
-10.44609375;4.11645802436061E-07;6.90071621746884E-07
-10.44375;4.21533877102439E-07;7.05386623298464E-07
-10.44140625;4.31449452490512E-07;7.20711438030612E-07
-10.4390625;4.41387335882209E-07;7.3603800475585E-07
-10.43671875;4.51342318338223E-07;7.51358258203062E-07
-10.434375;4.61309178852122E-07;7.66664132806452E-07
-10.43203125;4.7128268260558E-07;7.8194756163948E-07
-10.4296875;4.81257589664344E-07;7.97200487152395E-07
-10.42734375;4.91228652846234E-07;8.12414861984039E-07
-10.425;5.01190622308841E-07;8.27582653469015E-07
-10.42265625;5.11138250541607E-07;8.42695849970219E-07
-10.4203125;5.21066290135409E-07;8.57746460535948E-07
-10.41796875;5.30969502479079E-07;8.72726526235522E-07
-10.415625;5.40842655903236E-07;8.87628118349304E-07
-10.41328125;5.5068053005782E-07;9.02443342874359E-07
-10.4109375;5.60477920717607E-07;9.17164350957536E-07
-10.40859375;5.7022963956342E-07;9.31783336146434E-07
-10.40625;5.79930518070388E-07;9.46292540973424E-07
-10.40390625;5.89575411477442E-07;9.60684264097221E-07
-10.4015625;5.99159200395731E-07;9.7495085918036E-07
-10.39921875;6.08676791567927E-07;9.89084740496065E-07
-10.396875;6.18123126602023E-07;1.00307839257105E-06
-10.39453125;6.27493178177183E-07;0.0000010169243667595
-10.3921875;6.36781955529619E-07;1.03061528675233E-06
-10.38984375;6.45984509153549E-07;1.04414385841251E-06
-10.3875;6.5509592951046E-07;1.05750286657423E-06
-10.38515625;6.64111352341327E-07;1.07068518188129E-06
-10.3828125;6.73025961783987E-07;1.08368376747466E-06
-10.38046875;6.81834990279318E-07;1.09649167577019E-06
-10.378125;6.90533722558754E-07;1.10910205792026E-06
-10.37578125;6.9911750090359E-07;1.12150816821223E-06
-10.3734375;7.0758172186844E-07;0.0000011337033622595
-10.37109375;7.15921845410948E-07;1.14568110633422E-06
-10.36875;7.24133392134424E-07;1.15743497754784E-06
-10.36640625;7.32211947627202E-07;1.16895866820286E-06
-10.3640625;7.40153167258553E-07;1.18024599065719E-06
-10.36171875;7.47952773037913E-07;1.19129087668847E-06
-10.359375;7.55606562726129E-07;1.20208738720085E-06
-10.35703125;7.63110406036865E-07;1.21262970922508E-06
-10.3546875;7.70460250193024E-07;0.0000012229121608019
-10.35234375;7.77652122769217E-07;1.23292919857331E-06
-10.35;7.84682132106257E-07;1.24267541514866E-06
-10.34765625;7.91546469047544E-07;1.25214554356908E-06
-10.3453125;7.98241411683255E-07;1.26133446365548E-06
-10.34296875;8.04763325640662E-07;1.27023719979064E-06
-10.340625;8.11108663465446E-07;1.27884892396393E-06
-10.33828125;8.17273974541282E-07;1.28716496661804E-06
-10.3359375;8.23255897721315E-07;1.29518080795787E-06
-10.33359375;8.29051168461904E-07;1.30289208569763E-06
-10.33125;8.34656621405253E-07;1.31029460107666E-06
-10.32890625;8.40069187851736E-07;0.0000013173843142046
-10.3265625;8.45285901521954E-07;1.32415735073694E-06
-10.32421875;8.50303899370349E-07;1.33061000499076E-06
-10.321875;8.55120421427419E-07;1.33673873672866E-06
-10.31953125;8.59732812649431E-07;1.34254017717656E-06
-10.3171875;8.64138528408701E-07;1.34801113278424E-06
-10.31484375;8.68335129489722E-07;1.35314858176507E-06
-10.3125;8.7232028997896E-07;1.35794968039708E-06
-10.31015625;8.76091793501419E-07;0.0000013624117619231
-10.3078125;8.79647536662262E-07;1.36653233954217E-06
-10.30546875;8.82985532115184E-07;0.0000013703091076916
-10.303125;8.86103904753413E-07;1.37373994143296E-06
-10.30078125;8.89000899480391E-07;0.000001376822902607
-10.2984375;8.91674875377553E-07;1.37955623451626E-06
-10.29609375;8.94124311019207E-07;1.38193836627975E-06
-10.29375;8.96347805538423E-07;1.38396791697685E-06
-10.29140625;8.9834407775518E-07;1.38564369136944E-06
-10.2890625;9.00111966030444E-07;1.38696468121568E-06
-10.28671875;9.01650432688161E-07;1.38793007097935E-06
-10.284375;9.02958562049363E-07;1.38853923199768E-06
-10.28203125;9.04035558262063E-07;1.38879172369186E-06
-10.2796875;9.0488075519369E-07;1.38868730297105E-06
-10.27734375;9.05493605362996E-07;1.38822591098283E-06
-10.275;0.0000009058736875479;1.38740768110611E-06
-10.27265625;9.06020706997099E-07;1.38623294074452E-06
-10.2703125;9.05934491047364E-07;0.0000013847022049055
-10.26796875;9.05614994468627E-07;1.38281618078892E-06
-10.265625;9.05062297647107E-07;1.38057576781728E-06
-10.26328125;9.04276605645898E-07;1.37798205296575E-06
-10.2609375;9.03258247445877E-07;1.37503631256261E-06
-10.25859375;9.02007681333168E-07;1.37174001546967E-06
-10.25625;9.00525487147131E-07;1.36809481657065E-06
-10.25390625;8.98812372936139E-07;0.0000013641025597751
-10.2515625;8.96869169560383E-07;0.000001359765275621
-10.24921875;8.94696832617081E-07;1.35508518039699E-06
-10.246875;8.92296443649613E-07;1.35006467634119E-06
-10.24453125;8.89669204918214E-07;1.34470634796999E-06
-10.2421875;8.86816445656674E-07;1.33901296538293E-06
-10.23984375;8.83739613796286E-07;1.33298747616109E-06
-10.2375;8.80440280868325E-07;1.32663300888812E-06
-10.23515625;8.76920140152931E-07;1.31995287242354E-06
-10.2328125;8.73181005485759E-07;1.31295055119387E-06
-10.23046875;8.69224807977223E-07;1.30562970262564E-06
-10.228125;8.65053599892541E-07;1.29799416086746E-06
-10.22578125;8.60669550608093E-07;0.000001290047928744
-10.2234375;8.56074942568506E-07;1.28179517578551E-06
-10.22109375;8.51272180443437E-07;1.27324024615347E-06
-10.21875;8.46263776834957E-07;1.26438764121368E-06
-10.21640625;8.4105235973859E-07;1.25524202743916E-06
-10.2140625;8.35640670423811E-07;1.24580823383482E-06
-10.21171875;8.30031557111812E-07;1.23609124358563E-06
-10.209375;8.24227979584349E-07;0.0000012260961968854
-10.20703125;8.18233004738651E-07;1.21582838747392E-06
-10.2046875;8.12049805024763E-07;1.20529325740472E-06
-10.20234375;8.05681654837118E-07;1.19449639385936E-06
-10.2;7.99131935660912E-07;1.18344353205625E-06
-10.19765625;7.92404125800535E-07;0.0000011721405461511
-10.1953125;7.85501805750684E-07;0.0000011605934492518
-10.19296875;7.78428651290569E-07;1.14880838897368E-06
-10.190625;7.71188433662204E-07;1.13679164471936E-06
-10.18828125;7.63785019450616E-07;1.12454962510871E-06
-10.1859375;7.56222363703702E-07;1.11208886302766E-06
-10.18359375;7.48504515013277E-07;1.09941601575918E-06
-10.18125;7.40635604796247E-07;0.0000010865378549045
-10.17890625;7.32619851923948E-07;0.0000010734612688216
-10.1765625;7.24461558774992E-07;1.06019325845334E-06
-10.17421875;7.16165108713772E-07;1.04674093181179E-06
-10.171875;7.07734961133164E-07;0.0000010331114985519
-10.16953125;6.99175654436427E-07;0.0000010193122718682
-10.1671875;6.90491800425822E-07;1.00535065934944E-06
-10.16484375;6.81688078303565E-07;9.91234157780502E-07
-10.1625;6.72769244113528E-07;9.76970360966982E-07
-10.16015625;6.63740112881601E-07;9.62566938312427E-07
-10.1578125;6.54605566807081E-07;9.48031643428702E-07
-10.15546875;6.45370550717886E-07;9.33372307651043E-07
-10.153125;6.36040064726917E-07;9.18596831130979E-07
-10.15078125;6.26619168261775E-07;9.03713184512654E-07
-10.1484375;6.17112973521641E-07;8.88729402430147E-07
-10.14609375;6.07526643472763E-07;8.73653578443885E-07
-10.14375;5.97865386479119E-07;8.58493858629932E-07
-10.14140625;5.88134461107737E-07;8.43258444461058E-07
-10.1390625;5.78339164274813E-07;8.27955581848819E-07
-10.13671875;5.6848483563763E-07;8.12593559703913E-07
-10.134375;5.58576849812875E-07;7.97180703885847E-07
-10.13203125;5.48620615576902E-07;7.81725374185347E-07
-10.1296875;5.38621574655935E-07;7.6623595950004E-07
-10.12734375;5.2858519423573E-07;7.5072087294473E-07
-10.125;5.1851697096418E-07;7.35188549754533E-07
-10.12265625;5.08422419122422E-07;7.19647436142081E-07
-10.1203125;4.98307075132711E-07;7.04105992612894E-07
-10.11796875;4.88176492098514E-07;6.88572686405655E-07
-10.115625;4.78036237248682E-07;6.73055986591627E-07
-10.11328125;4.67891885766839E-07;6.57564357749352E-07
-10.1109375;4.57749023080308E-07;6.42106260248278E-07
-10.10859375;4.47613239192426E-07;6.26690141758619E-07
-10.10625;4.37490121312764E-07;6.1132443015027E-07
-10.10390625;4.27385263597075E-07;5.96017541759423E-07
-10.1015625;4.17304247816216E-07;5.8077785804748E-07
-10.09921875;4.07252652070814E-07;5.65613735951308E-07
-10.096875;3.97236044797517E-07;5.50533498576496E-07
-10.09453125;3.87259977907168E-07;5.35545427690789E-07
-10.0921875;3.7732998987744E-07;5.20657764257605E-07
-10.08984375;3.67451599091727E-07;5.05878701541841E-07
-10.0875;3.57630301610293E-07;4.91216381317895E-07
-10.08515625;3.47871565306526E-07;4.76678885486937E-07
-10.0828125;3.38180834752146E-07;4.62274239716401E-07
-10.08046875;3.28563519036732E-07;4.48010402984495E-07
-10.078125;3.19024995985732E-07;4.33895265273371E-07
-10.07578125;3.09570604431715E-07;4.1993664255938E-07
-10.0734375;3.0020564320546E-07;4.0614227278063E-07
-10.07109375;2.90935369993203E-07;0.0000003925198125809
-10.06875;2.81764993929243E-07;3.79076832389079E-07
-10.06640625;2.72699679598158E-07;3.6582081375397E-07
-10.0640625;2.63744535181138E-07;3.52759139633738E-07
-10.06171875;2.54904617461441E-07;3.39899098250053E-07
-10.059375;2.4618492619348E-07;3.27247875018161E-07
-10.05703125;2.37590401890405E-07;3.14812549585892E-07
-10.0546875;2.29125920038048E-07;3.02600089047963E-07
-10.05234375;2.2079629356844E-07;0.0000002906173494919
-10.05;2.12606267551064E-07;2.78871068437664E-07
-10.04765625;2.0456051204183E-07;2.67367858294771E-07
-10.0453125;1.96663632850511E-07;2.56114215415789E-07
-10.04296875;1.88920151693059E-07;2.45116497844482E-07
-10.040625;1.81334516458492E-07;2.34380937041482E-07
-10.03828125;1.73911094855245E-07;2.23913628785401E-07
-10.0359375;1.6665416874064E-07;2.13720527411855E-07
-10.03359375;1.59567937574499E-07;2.03807447650961E-07
-10.03125;1.52656512290664E-07;1.94180058167282E-07
-10.02890625;1.45923914181382E-07;1.8484388014746E-07
-10.0265625;1.39374069091433E-07;1.75804279142978E-07
-10.02421875;1.33010813834497E-07;1.67066470652451E-07
-10.021875;1.26837884268969E-07;1.58635511382963E-07
-10.01953125;1.20858920491108E-07;1.50516297752619E-07
-10.0171875;1.15077460042965E-07;1.42713562635534E-07
-10.01484375;1.0949693782355E-07;1.35231873325663E-07
-10.0125;1.04120685688002E-07;1.28075629385105E-07
-10.01015625;9.89519262126915E-08;1.21249059582389E-07
-10.0078125;9.39937778490651E-08;1.14756221117757E-07
-10.00546875;8.92492435474679E-08;1.08600991087119E-07
-10.003125;8.47212174981529E-08;1.02787073476321E-07
-10.00078125;8.04124800446282E-08;9.73179910982005E-08
-9.9984375;7.6325697332632E-08;9.21970858339736E-08
-9.99609375;7.24634154087809E-08;8.74275133359253E-08
-9.99375;6.88280658069207E-08;8.30122473456844E-08
-9.99140625;6.54219576805633E-08;7.89540713586114E-08
-9.9890625;6.22472817367378E-08;7.52555816045483E-08
-9.98671875;5.93061035026356E-08;7.19191832812285E-08
-9.984375;5.66003679820355E-08;6.89470905555976E-08
-9.98203125;5.41318926373535E-08;6.63413223986302E-08
-9.9796875;5.19023722657131E-08;6.41037070010046E-08
-9.97734375;4.99133708619567E-08;6.22358727577394E-08
-9.975;4.81663281604858E-08;6.07392547245034E-08
-9.97265625;4.6662554111887E-08;5.96150891729729E-08
-9.9703125;4.5403229519461E-08;5.88644158666984E-08
-9.96796875;4.43894017175822E-08;5.84880712421363E-08
-9.965625;4.36219922643045E-08;5.84866960756033E-08
-9.96328125;4.31017870174849E-08;5.88607304270894E-08
-9.9609375;4.2829442314465E-08;5.96104135981619E-08
-9.95859375;4.28054801929341E-08;6.07357836130597E-08
-9.95625;4.30302897203384E-08;6.2236677522461E-08
-9.95390625;4.35041281436783E-08;6.41127319747576E-08
-9.9515625;4.42271163271438E-08;6.63633827647983E-08
-9.94921875;4.51992453018294E-08;6.89878652571737E-08
-9.946875;4.64203676250113E-08;7.19852122924514E-08
-9.94453125;4.78902046953469E-08;7.53542584387742E-08
-9.9421875;4.96083428455401E-08;7.9093637288017E-08
-9.93984375;5.15742353371695E-08;8.32017849188818E-08
-9.9375;5.3787199922414E-08;8.76769365649705E-08
-9.93515625;5.62464231476696E-08;9.25171327256103E-08
-9.9328125;5.89509561420663E-08;9.77202144925817E-08
-9.93046875;6.18997192713714E-08;1.03283828461837E-07
-9.928125;6.50914982224698E-08;1.09205426317684E-07
-9.92578125;6.85249491344577E-08;1.15482266636534E-07
-9.9234375;7.21985945967358E-08;1.22111414160538E-07
-9.92109375;7.61108292617826E-08;1.29089746336915E-07
-9.91875;8.02599142880264E-08;1.36413947260459E-07
-9.91640625;8.46439849298397E-08;1.44080516655253E-07
-9.9140625;8.92610473389043E-08;1.52085766584302E-07
-9.91171875;9.41089806303824E-08;1.60425827546568E-07
-9.909375;9.9185534737566E-08;1.69096643364855E-07
-9.90703125;0.0000001044883394334;1.78093981638436E-07
-9.9046875;1.10014896389974E-07;1.87413431318987E-07
-9.90234375;1.15762587054909E-07;1.97050405439062E-07
-9.9;1.21728669894138E-07;2.07000143013789E-07
-9.89765625;1.27910283148549E-07;2.1725771211577E-07
-9.8953125;1.34304447972802E-07;2.27818012876856E-07
-9.89296875;1.40908065534235E-07;2.38675779803664E-07
-9.890625;1.47717925114113E-07;2.4982558405252E-07
-9.88828125;1.54730697862704E-07;2.61261835198362E-07
-9.8859375;1.61942944790623E-07;2.72978786033081E-07
-9.88359375;1.69351115774463E-07;2.84970534959548E-07
-9.88125;1.76951552405705E-07;2.97231029075828E-07
-9.87890625;1.84740487417796E-07;3.09754065330672E-07
-9.8765625;1.92714050921316E-07;3.22533298269574E-07
-9.87421875;2.00868267800427E-07;3.35562237757276E-07
-9.871875;2.09199063503378E-07;3.48834256355692E-07
-9.86953125;2.17702262943725E-07;3.62342591237312E-07
-9.8671875;2.26373595790409E-07;3.7608034811141E-07
-9.86484375;0.0000002352086953974;3.90040503368884E-07
-9.8625;2.44203104808529E-07;4.04215911618381E-07
-9.86015625;2.53352274030181E-07;4.18599303639547E-07
-9.8578125;2.62651568066183E-07;4.33183295630318E-07
-9.85546875;2.72096265769799E-07;4.47960389079005E-07
-9.853125;2.81681563452355E-07;4.6292297925197E-07
-9.85078125;2.91402574167366E-07;4.78063351519713E-07
-9.8484375;3.01254338025431E-07;4.93373693740461E-07
-9.84609375;3.11231815899737E-07;5.08846096366231E-07
-9.84375;3.21329898570448E-07;5.24472556633442E-07
-9.84140625;3.31543405555591E-07;5.40244982716032E-07
